pid,ing_avg,outg_avg,ing_c,outg_c,ID_c,cond,story,group,storynum,resptype,rating
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,outgrp,3,howbad,0.66
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,ingrp,4,howbad,0.78
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,ingrp,5,howbad,0.61
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,outgrp,6,howbad,0.15
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,outgrp,7,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,neg,ingrp,8,howbad,0.68
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,outgrp,9,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,ingrp,10,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,outgrp,11,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,ingrp,12,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,outgrp,13,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,outgrp,14,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,ingrp,15,howbad,0
113,52,53.33333333,-19.90924092,10.18811881,-29.77011493,cooperate,pos,ingrp,16,howbad,0
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,ingrp,1,howbad,0.62
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,outgrp,2,howbad,0.31
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,ingrp,3,howbad,0.57
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,outgrp,4,howbad,0.41
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,ingrp,5,howbad,0.62
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,outgrp,6,howbad,0.35
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,outgrp,7,howbad,0.28
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,neg,ingrp,8,howbad,0.57
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,outgrp,9,howbad,0.55
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,ingrp,10,howbad,0.35
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,outgrp,11,howbad,0.53
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,ingrp,12,howbad,0.39
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,outgrp,13,howbad,0.53
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,outgrp,14,howbad,0.54
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,ingrp,15,howbad,0.29
114,56.33333333,35.66666667,-15.57590759,-7.478547853,-7.770114933,compete,pos,ingrp,16,howbad,0.25
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,ingrp,1,howbad,0.49
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,ingrp,2,howbad,0.64
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,outgrp,3,howbad,0.26
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,outgrp,4,howbad,0.26
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,outgrp,5,howbad,0.19
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,ingrp,6,howbad,0.62
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,ingrp,7,howbad,0.7
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,neg,outgrp,8,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,ingrp,9,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,ingrp,10,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,ingrp,11,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,outgrp,12,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,outgrp,13,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,outgrp,14,howbad,0
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,outgrp,15,howbad,0.2
115,71.33333333,31.33333333,-0.575907587,-11.81188119,11.5632184,compete,pos,ingrp,16,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,outgrp,1,howbad,0.4
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,outgrp,2,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,ingrp,3,howbad,0.32
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,outgrp,4,howbad,0.43
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,ingrp,5,howbad,0.26
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,outgrp,6,howbad,0.42
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,ingrp,7,howbad,0.22
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,neg,ingrp,8,howbad,0.32
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,ingrp,9,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,ingrp,10,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,ingrp,11,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,outgrp,12,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,outgrp,13,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,ingrp,14,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,outgrp,15,howbad,0
116,78,56.66666667,6.09075908,13.52145215,-7.103448267,cooperate,pos,outgrp,16,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,ingrp,1,howbad,0.62
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,outgrp,2,howbad,0.5
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,ingrp,3,howbad,0.59
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,ingrp,4,howbad,0.68
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,outgrp,5,howbad,0.5
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,ingrp,6,howbad,0.5
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,outgrp,7,howbad,0.5
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,neg,outgrp,8,howbad,0.52
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,outgrp,9,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,ingrp,10,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,ingrp,11,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,ingrp,12,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,outgrp,13,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,outgrp,14,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,ingrp,15,howbad,0
117,42.33333333,33.66666667,-29.57590759,-9.478547853,-19.77011493,compete,pos,outgrp,16,howbad,0
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,outgrp,1,howbad,0.29
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,outgrp,2,howbad,0.76
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,ingrp,3,howbad,0.89
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,ingrp,4,howbad,0.9
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,outgrp,5,howbad,0.85
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,outgrp,6,howbad,0.74
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,ingrp,7,howbad,0.96
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,neg,ingrp,8,howbad,0.62
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,ingrp,9,howbad,0
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,outgrp,10,howbad,0.06
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,outgrp,11,howbad,0.33
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,outgrp,12,howbad,0.64
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,ingrp,13,howbad,0
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,ingrp,14,howbad,0.1
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,ingrp,15,howbad,0.1
118,93.66666667,12,21.75742575,-31.14521452,53.22988507,neutral,pos,outgrp,16,howbad,0.3
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,ingrp,1,howbad,0.59
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,outgrp,2,howbad,0.55
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,ingrp,3,howbad,0.62
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,ingrp,4,howbad,0.31
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,outgrp,5,howbad,0.21
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,outgrp,6,howbad,0.68
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,ingrp,7,howbad,0.6
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,neg,outgrp,8,howbad,0.59
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,outgrp,9,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,ingrp,10,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,ingrp,11,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,ingrp,12,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,ingrp,13,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,outgrp,14,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,outgrp,15,howbad,0
119,85,31.33333333,13.09075908,-11.81188119,25.22988507,compete,pos,outgrp,16,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,ingrp,1,howbad,0.59
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,ingrp,2,howbad,0.25
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,outgrp,3,howbad,0.45
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,outgrp,4,howbad,0.2
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,outgrp,5,howbad,0.55
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,ingrp,6,howbad,0.8
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,outgrp,7,howbad,0.68
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,neg,ingrp,8,howbad,0.34
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,outgrp,9,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,ingrp,10,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,ingrp,11,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,outgrp,12,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,outgrp,13,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,outgrp,14,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,ingrp,15,howbad,0
122,77.66666667,60.66666667,5.757425747,17.52145215,-11.4367816,neutral,pos,ingrp,16,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,outgrp,1,howbad,0.65
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,ingrp,2,howbad,0.74
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,outgrp,3,howbad,0.59
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,outgrp,4,howbad,0.64
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,ingrp,5,howbad,0.72
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,ingrp,6,howbad,0.75
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,ingrp,7,howbad,0.54
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,neg,outgrp,8,howbad,0.6
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,outgrp,9,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,ingrp,10,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,outgrp,11,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,ingrp,12,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,ingrp,13,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,ingrp,14,howbad,0
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,outgrp,15,howbad,0.43
124,70,35,-1.90924092,-8.14521452,6.5632184,neutral,pos,outgrp,16,howbad,0
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,outgrp,1,howbad,0.69
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,ingrp,2,howbad,0.77
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,ingrp,3,howbad,0.7
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,ingrp,4,howbad,0.7
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,outgrp,5,howbad,1
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,ingrp,6,howbad,0.85
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,outgrp,7,howbad,0.42
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,neg,outgrp,8,howbad,0.91
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,ingrp,9,howbad,0
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,ingrp,10,howbad,0.17
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,ingrp,11,howbad,0.12
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,outgrp,12,howbad,0.61
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,outgrp,13,howbad,0.04
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,ingrp,14,howbad,0
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,outgrp,15,howbad,0.18
125,100,59.33333333,28.09075908,16.18811881,12.22988507,compete,pos,outgrp,16,howbad,0
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,ingrp,1,howbad,0.55
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,ingrp,2,howbad,0.69
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,outgrp,3,howbad,0.64
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,outgrp,4,howbad,0.36
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,ingrp,5,howbad,0.32
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,outgrp,6,howbad,0.62
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,ingrp,7,howbad,0.63
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,neg,outgrp,8,howbad,0.61
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,outgrp,9,howbad,0.4
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,outgrp,10,howbad,0
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,outgrp,11,howbad,0.44
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,ingrp,12,howbad,0.36
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,ingrp,13,howbad,0.29
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,ingrp,14,howbad,0.32
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,outgrp,15,howbad,0.45
127,86.33333333,21.66666667,14.42409241,-21.47854785,36.22988507,cooperate,pos,ingrp,16,howbad,0
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,ingrp,1,howbad,0.66
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,outgrp,2,howbad,0.74
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,ingrp,3,howbad,0.63
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,outgrp,4,howbad,0.61
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,ingrp,5,howbad,0.6
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,outgrp,6,howbad,0.75
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,outgrp,7,howbad,0.72
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,neg,ingrp,8,howbad,0.72
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,ingrp,9,howbad,0.12
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,outgrp,10,howbad,0.28
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,ingrp,11,howbad,0.39
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,outgrp,12,howbad,0.33
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,outgrp,13,howbad,0.22
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,ingrp,14,howbad,0.34
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,ingrp,15,howbad,0.2
128,76,55.66666667,4.09075908,12.52145215,-8.103448267,compete,pos,outgrp,16,howbad,0.1
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,ingrp,1,howbad,0.53
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,ingrp,2,howbad,0.58
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,outgrp,3,howbad,0.69
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,outgrp,4,howbad,0.88
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,outgrp,5,howbad,0.64
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,outgrp,6,howbad,0.7
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,ingrp,7,howbad,0.79
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,neg,ingrp,8,howbad,0.66
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,outgrp,9,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,outgrp,10,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,outgrp,11,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,ingrp,12,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,ingrp,13,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,ingrp,14,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,ingrp,15,howbad,0
129,59.66666667,25,-12.24257425,-18.14521452,6.229885067,cooperate,pos,outgrp,16,howbad,0.21
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,ingrp,1,howbad,1
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,ingrp,2,howbad,0.67
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,ingrp,3,howbad,1
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,outgrp,4,howbad,0.63
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,outgrp,5,howbad,0
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,ingrp,6,howbad,0.66
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,outgrp,7,howbad,0.76
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,neg,outgrp,8,howbad,0
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,outgrp,9,howbad,0.03
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,ingrp,10,howbad,0.02
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,outgrp,11,howbad,0.31
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,ingrp,12,howbad,0
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,outgrp,13,howbad,0
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,outgrp,14,howbad,0.29
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,ingrp,15,howbad,0
130,98.66666667,68.66666667,26.75742575,25.52145215,1.5632184,neutral,pos,ingrp,16,howbad,0
131,87.66666667,84.66666667,15.75742575,41.52145215,-25.4367816,cooperate,neg,outgrp,1,howbad,0.95
131,87.66666667,84.66666667,15.75742575,41.52145215,-25.4367816,cooperate,neg,ingrp,2,howbad,0.83
131,87.66666667,84.66666667,15.75742575,41.52145215,-25.4367816,cooperate,neg,outgrp,3,howbad,1
131,87.66666667,84.66666667,15.75742575,41.52145215,-25.4367816,cooperate,neg,ingrp,4,howbad,1
131,87.66666667,84.66666667,15.75742575,41.52145215,-25.4367816,cooperate,neg,outgrp,5,howbad,0.75
