pid,ing_c,outg_c,ID_c,story,group,bef_aft,storynum,resptype,rating
47,-0.233156427,0.089755102,-0.32291156,pos,ingrp,after,21,howgood,0.73
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,after,22,howgood,0.02
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,after,23,howgood,0.158
47,-0.233156427,0.089755102,-0.32291156,pos,outgrp,after,24,howgood,0.236
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,before,1,howgood,0.268
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,before,2,howgood,0.136
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,before,3,howgood,0.306
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,before,4,howgood,0.272
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,before,5,howgood,0.742
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,before,6,howgood,1
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,after,7,howgood,0.104
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,after,8,howgood,0.794
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,after,9,howgood,0.232
48,0.206843573,-0.266911564,0.473755107,neg,ingrp,after,10,howgood,0.188
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,after,11,howgood,0.974
48,0.206843573,-0.266911564,0.473755107,neg,outgrp,after,12,howgood,0.83
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,before,13,howgood,0.966
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,before,14,howgood,0.904
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,before,15,howgood,0.888
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,before,16,howgood,0.884
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,before,17,howgood,0.784
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,before,18,howgood,0.936
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,after,19,howgood,1
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,after,20,howgood,1
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,after,21,howgood,0.096
48,0.206843573,-0.266911564,0.473755107,pos,ingrp,after,22,howgood,0.844
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,after,23,howgood,0.798
48,0.206843573,-0.266911564,0.473755107,pos,outgrp,after,24,howgood,0.042
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,before,1,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,before,2,howgood,0.186
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,before,3,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,before,4,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,before,5,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,before,6,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,after,7,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,after,8,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,after,9,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,ingrp,after,10,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,after,11,howgood,0
49,-0.089156427,-0.141578231,0.052421773,neg,outgrp,after,12,howgood,0
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,before,13,howgood,0.758
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,before,14,howgood,0.756
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,before,15,howgood,0.862
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,before,16,howgood,0.798
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,before,17,howgood,0.778
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,before,18,howgood,1
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,after,19,howgood,0.77
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,after,20,howgood,0.922
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,after,21,howgood,0.924
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,after,22,howgood,0.862
49,-0.089156427,-0.141578231,0.052421773,pos,ingrp,after,23,howgood,0.758
49,-0.089156427,-0.141578231,0.052421773,pos,outgrp,after,24,howgood,0.764
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,before,1,howgood,0
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,before,2,howgood,0.008
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,before,3,howgood,0.02
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,before,4,howgood,0.7
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,before,5,howgood,0.216
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,before,6,howgood,0.606
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,after,7,howgood,0
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,after,8,howgood,0
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,after,9,howgood,0.138
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,after,10,howgood,0
50,0.002176907,-0.372911564,0.37508844,neg,outgrp,after,11,howgood,0.004
50,0.002176907,-0.372911564,0.37508844,neg,ingrp,after,12,howgood,0
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,before,13,howgood,0.768
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,before,14,howgood,0.95
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,before,15,howgood,0.162
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,before,16,howgood,0.802
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,before,17,howgood,0.916
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,before,18,howgood,0.634
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,after,19,howgood,0.642
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,after,20,howgood,0.964
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,after,21,howgood,0.834
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,after,22,howgood,1
50,0.002176907,-0.372911564,0.37508844,pos,outgrp,after,23,howgood,0.742
50,0.002176907,-0.372911564,0.37508844,pos,ingrp,after,24,howgood,1
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,before,1,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,before,2,howgood,0.656
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,before,3,howgood,0.722
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,before,4,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,before,5,howgood,0.572
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,before,6,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,after,7,howgood,0.068
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,after,8,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,outgrp,after,9,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,after,10,howgood,0
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,after,11,howgood,0.628
51,-0.14248976,0.046421769,-0.18891156,neg,ingrp,after,12,howgood,0
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,before,13,howgood,0.534
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,before,14,howgood,0.626
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,before,15,howgood,0.61
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,before,16,howgood,0.786
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,before,17,howgood,0.646
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,before,18,howgood,0.73
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,after,19,howgood,1
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,after,20,howgood,0.71
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,after,21,howgood,0.59
51,-0.14248976,0.046421769,-0.18891156,pos,ingrp,after,22,howgood,0.608
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,after,23,howgood,0.498
51,-0.14248976,0.046421769,-0.18891156,pos,outgrp,after,24,howgood,1
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,1,howgood,0.508
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,2,howgood,0.224
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,3,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,4,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,5,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,6,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,7,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,8,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,9,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,10,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,11,howgood,0
52,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,12,howgood,0
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,13,howgood,0.508
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,14,howgood,0.548
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,15,howgood,0.554
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,16,howgood,0.522
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,17,howgood,0.506
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,18,howgood,0.636
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,19,howgood,0
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,20,howgood,0.714
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,21,howgood,0.528
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,22,howgood,0
52,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,23,howgood,0
52,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,24,howgood,0.548
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,before,1,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,before,2,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,before,3,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,before,4,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,before,5,howgood,0.08
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,before,6,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,after,7,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,after,8,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,after,9,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,ingrp,after,10,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,after,11,howgood,0
53,0.144176907,-0.261578231,0.405755107,neg,outgrp,after,12,howgood,0
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,before,13,howgood,0.806
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,before,14,howgood,0.87
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,before,15,howgood,0.892
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,before,16,howgood,0.854
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,before,17,howgood,0.824
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,before,18,howgood,0.586
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,after,19,howgood,0.738
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,after,20,howgood,0.968
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,after,21,howgood,0.924
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,after,22,howgood,0.572
53,0.144176907,-0.261578231,0.405755107,pos,ingrp,after,23,howgood,0.884
53,0.144176907,-0.261578231,0.405755107,pos,outgrp,after,24,howgood,0.95
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,before,1,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,before,2,howgood,0.006
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,before,3,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,before,4,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,before,5,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,before,6,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,after,7,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,after,8,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,after,9,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,after,10,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,neg,outgrp,after,11,howgood,0.146
54,-0.54248976,-0.244244898,-0.298244893,neg,ingrp,after,12,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,before,13,howgood,0.742
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,before,14,howgood,0.564
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,before,15,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,before,16,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,before,17,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,before,18,howgood,0.55
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,after,19,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,after,20,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,after,21,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,outgrp,after,22,howgood,0.328
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,after,23,howgood,0
54,-0.54248976,-0.244244898,-0.298244893,pos,ingrp,after,24,howgood,0
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,before,1,howgood,0.392
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,before,2,howgood,0.504
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,before,3,howgood,0.376
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,before,4,howgood,0.252
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,before,5,howgood,0.486
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,before,6,howgood,0.488
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,after,7,howgood,0.38
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,after,8,howgood,0.482
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,after,9,howgood,0.476
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,after,10,howgood,0.418
55,-0.169156427,0.129088436,-0.298244893,neg,outgrp,after,11,howgood,0.406
55,-0.169156427,0.129088436,-0.298244893,neg,ingrp,after,12,howgood,0.426
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,before,13,howgood,0.502
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,before,14,howgood,0.506
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,before,15,howgood,0.506
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,before,16,howgood,0.506
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,before,17,howgood,0.51
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,before,18,howgood,0.488
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,after,19,howgood,0.526
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,after,20,howgood,0.512
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,after,21,howgood,0.514
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,after,22,howgood,0.522
55,-0.169156427,0.129088436,-0.298244893,pos,outgrp,after,23,howgood,0.752
55,-0.169156427,0.129088436,-0.298244893,pos,ingrp,after,24,howgood,0.49
56,0.266176907,0.151088436,0.11508844,neg,ingrp,before,1,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,ingrp,before,2,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,ingrp,before,3,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,before,4,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,before,5,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,before,6,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,ingrp,after,7,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,after,8,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,after,9,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,outgrp,after,10,howgood,0
56,0.266176907,0.151088436,0.11508844,neg,ingrp,after,11,howgood,0.008
56,0.266176907,0.151088436,0.11508844,neg,ingrp,after,12,howgood,0
56,0.266176907,0.151088436,0.11508844,pos,ingrp,before,13,howgood,0.852
56,0.266176907,0.151088436,0.11508844,pos,outgrp,before,14,howgood,0.788
56,0.266176907,0.151088436,0.11508844,pos,outgrp,before,15,howgood,0.288
56,0.266176907,0.151088436,0.11508844,pos,outgrp,before,16,howgood,0.542
56,0.266176907,0.151088436,0.11508844,pos,ingrp,before,17,howgood,0.992
56,0.266176907,0.151088436,0.11508844,pos,ingrp,before,18,howgood,0.77
56,0.266176907,0.151088436,0.11508844,pos,ingrp,after,19,howgood,0.198
56,0.266176907,0.151088436,0.11508844,pos,ingrp,after,20,howgood,1
56,0.266176907,0.151088436,0.11508844,pos,outgrp,after,21,howgood,0.318
56,0.266176907,0.151088436,0.11508844,pos,ingrp,after,22,howgood,0.586
56,0.266176907,0.151088436,0.11508844,pos,outgrp,after,23,howgood,0.606
56,0.266176907,0.151088436,0.11508844,pos,outgrp,after,24,howgood,0.838
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,before,1,howgood,0.42
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,before,2,howgood,0.434
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,before,3,howgood,0.422
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,before,4,howgood,0.46
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,before,5,howgood,0.342
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,before,6,howgood,0.388
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,after,7,howgood,0.43
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,after,8,howgood,0.198
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,after,9,howgood,0.354
57,-0.22648976,-0.049578231,-0.17691156,neg,outgrp,after,10,howgood,0.322
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,after,11,howgood,0.304
57,-0.22648976,-0.049578231,-0.17691156,neg,ingrp,after,12,howgood,0.406
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,before,13,howgood,0.382
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,before,14,howgood,0.614
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,before,15,howgood,0.546
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,before,16,howgood,0.594
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,before,17,howgood,0.608
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,before,18,howgood,0.608
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,after,19,howgood,0.606
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,after,20,howgood,0.614
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,after,21,howgood,0.632
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,after,22,howgood,0.524
57,-0.22648976,-0.049578231,-0.17691156,pos,ingrp,after,23,howgood,0.54
57,-0.22648976,-0.049578231,-0.17691156,pos,outgrp,after,24,howgood,0.556
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,before,1,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,before,2,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,before,3,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,before,4,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,before,5,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,before,6,howgood,0.002
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,after,7,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,after,8,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,after,9,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,after,10,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,ingrp,after,11,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,neg,outgrp,after,12,howgood,0
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,before,13,howgood,0.604
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,before,14,howgood,0.618
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,before,15,howgood,0.512
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,before,16,howgood,0.554
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,before,17,howgood,0.524
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,before,18,howgood,0.554
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,after,19,howgood,0.656
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,after,20,howgood,0.546
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,after,21,howgood,0.534
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,after,22,howgood,0.546
58,-0.219823093,-0.194911564,-0.02491156,pos,ingrp,after,23,howgood,0.544
58,-0.219823093,-0.194911564,-0.02491156,pos,outgrp,after,24,howgood,0.57
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,1,howgood,0.266
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,2,howgood,0.624
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,3,howgood,0.404
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,4,howgood,0.366
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,before,5,howgood,0.72
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,before,6,howgood,0.33
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,7,howgood,0.402
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,8,howgood,0.316
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,9,howgood,0.384
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,10,howgood,0.268
59,0.29151024,-0.413578231,0.70508844,neg,ingrp,after,11,howgood,0.22
59,0.29151024,-0.413578231,0.70508844,neg,outgrp,after,12,howgood,0.796
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,13,howgood,1
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,14,howgood,0.38
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,15,howgood,1
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,before,16,howgood,0.762
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,17,howgood,0.45
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,before,18,howgood,0.292
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,19,howgood,1
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,20,howgood,0.428
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,21,howgood,0.244
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,22,howgood,0.644
59,0.29151024,-0.413578231,0.70508844,pos,outgrp,after,23,howgood,0.406
59,0.29151024,-0.413578231,0.70508844,pos,ingrp,after,24,howgood,1
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,before,1,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,before,2,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,before,3,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,before,4,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,before,5,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,before,6,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,after,7,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,after,8,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,after,9,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,after,10,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,outgrp,after,11,howgood,0
60,-0.001823093,-0.058911564,0.05708844,neg,ingrp,after,12,howgood,0
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,before,13,howgood,1
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,before,14,howgood,0.66
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,before,15,howgood,0.624
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,before,16,howgood,0.658
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,before,17,howgood,0.8
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,before,18,howgood,0.672
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,after,19,howgood,0.656
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,after,20,howgood,0.67
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,after,21,howgood,0.562
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,after,22,howgood,0.664
60,-0.001823093,-0.058911564,0.05708844,pos,ingrp,after,23,howgood,0.58
60,-0.001823093,-0.058911564,0.05708844,pos,outgrp,after,24,howgood,0.75
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,before,1,howgood,0.426
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,before,2,howgood,0.332
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,before,3,howgood,0.174
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,before,4,howgood,0.276
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,before,5,howgood,0.258
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,before,6,howgood,0.184
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,after,7,howgood,0.216
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,after,8,howgood,0.296
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,after,9,howgood,0.108
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,after,10,howgood,0.236
61,-0.153823093,0.092421769,-0.246244893,neg,outgrp,after,11,howgood,0.192
61,-0.153823093,0.092421769,-0.246244893,neg,ingrp,after,12,howgood,0.3
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,before,13,howgood,0.708
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,before,14,howgood,0.646
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,before,15,howgood,0.644
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,before,16,howgood,0.676
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,before,17,howgood,0.708
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,before,18,howgood,0.766
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,after,19,howgood,0.644
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,after,20,howgood,0.686
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,after,21,howgood,0.732
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,after,22,howgood,0.828
61,-0.153823093,0.092421769,-0.246244893,pos,ingrp,after,23,howgood,0.672
61,-0.153823093,0.092421769,-0.246244893,pos,outgrp,after,24,howgood,0.744
