pid,ing_c,outg_c,ID_c,story,group,storynum,resptype,rating
39,0.218263893,0.186236113,0.032028,neg,neutral,11,howbad,0.858
39,0.218263893,0.186236113,0.032028,pos,neutral,12,howbad,0.008
39,0.218263893,0.186236113,0.032028,neg,neutral,13,howbad,0.416
39,0.218263893,0.186236113,0.032028,pos,neutral,14,howbad,0
39,0.218263893,0.186236113,0.032028,neg,neutral,15,howbad,0.416
39,0.218263893,0.186236113,0.032028,pos,neutral,16,howbad,0.006
39,0.218263893,0.186236113,0.032028,pos,outgrp,17,howbad,0.008
39,0.218263893,0.186236113,0.032028,neg,outgrp,18,howbad,0.708
39,0.218263893,0.186236113,0.032028,pos,outgrp,19,howbad,0.006
39,0.218263893,0.186236113,0.032028,neg,outgrp,20,howbad,0.35
39,0.218263893,0.186236113,0.032028,pos,outgrp,21,howbad,0.012
39,0.218263893,0.186236113,0.032028,pos,outgrp,22,howbad,0.006
39,0.218263893,0.186236113,0.032028,neg,outgrp,23,howbad,0.286
39,0.218263893,0.186236113,0.032028,neg,outgrp,24,howbad,0.578
40,-0.12906944,0.046236113,-0.175305333,neg,ingrp,1,howbad,0.552
40,-0.12906944,0.046236113,-0.175305333,pos,ingrp,2,howbad,0.128
40,-0.12906944,0.046236113,-0.175305333,neg,ingrp,3,howbad,0.582
40,-0.12906944,0.046236113,-0.175305333,pos,ingrp,4,howbad,0.04
40,-0.12906944,0.046236113,-0.175305333,pos,ingrp,5,howbad,0.042
40,-0.12906944,0.046236113,-0.175305333,neg,ingrp,6,howbad,0.74
40,-0.12906944,0.046236113,-0.175305333,pos,ingrp,7,howbad,0.052
40,-0.12906944,0.046236113,-0.175305333,neg,ingrp,8,howbad,0.928
40,-0.12906944,0.046236113,-0.175305333,neg,neutral,9,howbad,0.71
40,-0.12906944,0.046236113,-0.175305333,pos,neutral,10,howbad,0.038
40,-0.12906944,0.046236113,-0.175305333,pos,neutral,11,howbad,0.21
40,-0.12906944,0.046236113,-0.175305333,neg,neutral,12,howbad,0.586
40,-0.12906944,0.046236113,-0.175305333,neg,neutral,13,howbad,0.61
40,-0.12906944,0.046236113,-0.175305333,pos,neutral,14,howbad,0.266
40,-0.12906944,0.046236113,-0.175305333,pos,neutral,15,howbad,0.068
40,-0.12906944,0.046236113,-0.175305333,neg,neutral,16,howbad,0.686
40,-0.12906944,0.046236113,-0.175305333,pos,outgrp,17,howbad,0.228
40,-0.12906944,0.046236113,-0.175305333,pos,outgrp,18,howbad,0.058
40,-0.12906944,0.046236113,-0.175305333,neg,outgrp,19,howbad,0.588
40,-0.12906944,0.046236113,-0.175305333,neg,outgrp,20,howbad,0.646
40,-0.12906944,0.046236113,-0.175305333,pos,outgrp,21,howbad,0.042
40,-0.12906944,0.046236113,-0.175305333,neg,outgrp,22,howbad,0.546
40,-0.12906944,0.046236113,-0.175305333,pos,outgrp,23,howbad,0.06
40,-0.12906944,0.046236113,-0.175305333,neg,outgrp,24,howbad,0.546
41,-0.180402773,0.123569447,-0.303972,pos,ingrp,1,howbad,0
41,-0.180402773,0.123569447,-0.303972,pos,ingrp,2,howbad,0.28
41,-0.180402773,0.123569447,-0.303972,neg,ingrp,3,howbad,1
41,-0.180402773,0.123569447,-0.303972,neg,ingrp,4,howbad,0.694
41,-0.180402773,0.123569447,-0.303972,neg,ingrp,5,howbad,1
41,-0.180402773,0.123569447,-0.303972,pos,ingrp,6,howbad,0
41,-0.180402773,0.123569447,-0.303972,pos,ingrp,7,howbad,0
41,-0.180402773,0.123569447,-0.303972,neg,ingrp,8,howbad,1
41,-0.180402773,0.123569447,-0.303972,pos,neutral,9,howbad,0
41,-0.180402773,0.123569447,-0.303972,neg,neutral,10,howbad,1
41,-0.180402773,0.123569447,-0.303972,pos,neutral,11,howbad,0.27
41,-0.180402773,0.123569447,-0.303972,neg,neutral,12,howbad,0.926
41,-0.180402773,0.123569447,-0.303972,pos,neutral,13,howbad,0
41,-0.180402773,0.123569447,-0.303972,neg,neutral,14,howbad,0.99
41,-0.180402773,0.123569447,-0.303972,neg,neutral,15,howbad,1
41,-0.180402773,0.123569447,-0.303972,pos,neutral,16,howbad,0
41,-0.180402773,0.123569447,-0.303972,pos,outgrp,17,howbad,0
41,-0.180402773,0.123569447,-0.303972,neg,outgrp,18,howbad,0.872
41,-0.180402773,0.123569447,-0.303972,neg,outgrp,19,howbad,1
41,-0.180402773,0.123569447,-0.303972,pos,outgrp,20,howbad,0.064
41,-0.180402773,0.123569447,-0.303972,pos,outgrp,21,howbad,0.064
41,-0.180402773,0.123569447,-0.303972,pos,outgrp,22,howbad,0
41,-0.180402773,0.123569447,-0.303972,neg,outgrp,23,howbad,1
41,-0.180402773,0.123569447,-0.303972,neg,outgrp,24,howbad,1
42,0.29693056,-0.197763887,0.494694667,pos,ingrp,1,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,ingrp,2,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,ingrp,3,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,ingrp,4,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,ingrp,5,howbad,0.64
42,0.29693056,-0.197763887,0.494694667,pos,ingrp,6,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,ingrp,7,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,ingrp,8,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,neutral,9,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,neutral,10,howbad,0.002
42,0.29693056,-0.197763887,0.494694667,pos,neutral,11,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,neutral,12,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,neutral,13,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,neutral,14,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,neutral,15,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,neutral,16,howbad,0.754
42,0.29693056,-0.197763887,0.494694667,neg,outgrp,17,howbad,0.23
42,0.29693056,-0.197763887,0.494694667,neg,outgrp,18,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,outgrp,19,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,outgrp,20,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,outgrp,21,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,outgrp,22,howbad,0
42,0.29693056,-0.197763887,0.494694667,neg,outgrp,23,howbad,0
42,0.29693056,-0.197763887,0.494694667,pos,outgrp,24,howbad,0
43,0.062263893,0.38690278,-0.324638667,neg,ingrp,1,howbad,0.518
43,0.062263893,0.38690278,-0.324638667,pos,ingrp,2,howbad,0.356
43,0.062263893,0.38690278,-0.324638667,neg,ingrp,3,howbad,0.604
43,0.062263893,0.38690278,-0.324638667,pos,ingrp,4,howbad,0.234
43,0.062263893,0.38690278,-0.324638667,pos,ingrp,5,howbad,0.266
43,0.062263893,0.38690278,-0.324638667,neg,ingrp,6,howbad,0.874
43,0.062263893,0.38690278,-0.324638667,pos,ingrp,7,howbad,0.168
43,0.062263893,0.38690278,-0.324638667,neg,ingrp,8,howbad,0.824
43,0.062263893,0.38690278,-0.324638667,neg,neutral,9,howbad,0.32
43,0.062263893,0.38690278,-0.324638667,pos,neutral,10,howbad,0.38
43,0.062263893,0.38690278,-0.324638667,neg,neutral,11,howbad,0.58
43,0.062263893,0.38690278,-0.324638667,pos,neutral,12,howbad,0.376
43,0.062263893,0.38690278,-0.324638667,pos,neutral,13,howbad,0.258
43,0.062263893,0.38690278,-0.324638667,pos,neutral,14,howbad,0.282
43,0.062263893,0.38690278,-0.324638667,neg,neutral,15,howbad,0.778
43,0.062263893,0.38690278,-0.324638667,neg,neutral,16,howbad,0.73
43,0.062263893,0.38690278,-0.324638667,pos,outgrp,17,howbad,0.608
43,0.062263893,0.38690278,-0.324638667,neg,outgrp,18,howbad,0.33
43,0.062263893,0.38690278,-0.324638667,neg,outgrp,19,howbad,0.582
43,0.062263893,0.38690278,-0.324638667,pos,outgrp,20,howbad,0.38
43,0.062263893,0.38690278,-0.324638667,neg,outgrp,21,howbad,0.72
43,0.062263893,0.38690278,-0.324638667,neg,outgrp,22,howbad,0.628
43,0.062263893,0.38690278,-0.324638667,pos,outgrp,23,howbad,0.176
43,0.062263893,0.38690278,-0.324638667,pos,outgrp,24,howbad,0.288
45,0.130263893,-0.38309722,0.513361333,neg,ingrp,1,howbad,0.38
45,0.130263893,-0.38309722,0.513361333,pos,ingrp,2,howbad,0.156
45,0.130263893,-0.38309722,0.513361333,neg,ingrp,3,howbad,0.598
45,0.130263893,-0.38309722,0.513361333,pos,ingrp,4,howbad,0.202
45,0.130263893,-0.38309722,0.513361333,pos,ingrp,5,howbad,0.266
45,0.130263893,-0.38309722,0.513361333,neg,ingrp,6,howbad,0.63
45,0.130263893,-0.38309722,0.513361333,neg,ingrp,7,howbad,0.628
45,0.130263893,-0.38309722,0.513361333,pos,ingrp,8,howbad,0.148
45,0.130263893,-0.38309722,0.513361333,pos,neutral,9,howbad,0.678
45,0.130263893,-0.38309722,0.513361333,neg,neutral,10,howbad,0.284
45,0.130263893,-0.38309722,0.513361333,neg,neutral,11,howbad,0.704
45,0.130263893,-0.38309722,0.513361333,pos,neutral,12,howbad,0.266
45,0.130263893,-0.38309722,0.513361333,neg,neutral,13,howbad,0.65
45,0.130263893,-0.38309722,0.513361333,pos,neutral,14,howbad,0.304
45,0.130263893,-0.38309722,0.513361333,pos,neutral,15,howbad,0.192
45,0.130263893,-0.38309722,0.513361333,neg,neutral,16,howbad,0.608
45,0.130263893,-0.38309722,0.513361333,neg,outgrp,17,howbad,0.248
45,0.130263893,-0.38309722,0.513361333,pos,outgrp,18,howbad,0.77
45,0.130263893,-0.38309722,0.513361333,neg,outgrp,19,howbad,0.224
45,0.130263893,-0.38309722,0.513361333,pos,outgrp,20,howbad,0.264
45,0.130263893,-0.38309722,0.513361333,pos,outgrp,21,howbad,0.26
45,0.130263893,-0.38309722,0.513361333,neg,outgrp,22,howbad,0.676
45,0.130263893,-0.38309722,0.513361333,pos,outgrp,23,howbad,0.242
45,0.130263893,-0.38309722,0.513361333,neg,outgrp,24,howbad,0.274
46,-0.19106944,0.086236113,-0.277305333,pos,ingrp,1,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,ingrp,2,howbad,0.486
46,-0.19106944,0.086236113,-0.277305333,pos,ingrp,3,howbad,0.504
46,-0.19106944,0.086236113,-0.277305333,neg,ingrp,4,howbad,0.504
46,-0.19106944,0.086236113,-0.277305333,pos,ingrp,5,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,ingrp,6,howbad,0.486
46,-0.19106944,0.086236113,-0.277305333,neg,ingrp,7,howbad,0
46,-0.19106944,0.086236113,-0.277305333,pos,ingrp,8,howbad,0
46,-0.19106944,0.086236113,-0.277305333,pos,neutral,9,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,neutral,10,howbad,0.482
46,-0.19106944,0.086236113,-0.277305333,pos,neutral,11,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,neutral,12,howbad,0.798
46,-0.19106944,0.086236113,-0.277305333,pos,neutral,13,howbad,0.488
46,-0.19106944,0.086236113,-0.277305333,neg,neutral,14,howbad,0.514
46,-0.19106944,0.086236113,-0.277305333,neg,neutral,15,howbad,0.488
46,-0.19106944,0.086236113,-0.277305333,pos,neutral,16,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,outgrp,17,howbad,0.506
46,-0.19106944,0.086236113,-0.277305333,pos,outgrp,18,howbad,0
46,-0.19106944,0.086236113,-0.277305333,pos,outgrp,19,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,outgrp,20,howbad,0.52
46,-0.19106944,0.086236113,-0.277305333,neg,outgrp,21,howbad,0.482
46,-0.19106944,0.086236113,-0.277305333,pos,outgrp,22,howbad,0
46,-0.19106944,0.086236113,-0.277305333,pos,outgrp,23,howbad,0
46,-0.19106944,0.086236113,-0.277305333,neg,outgrp,24,howbad,0.458
47,0.29693056,-0.38309722,0.680028,neg,ingrp,1,howbad,0.724
47,0.29693056,-0.38309722,0.680028,pos,ingrp,2,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,ingrp,3,howbad,0.886
47,0.29693056,-0.38309722,0.680028,pos,ingrp,4,howbad,0
47,0.29693056,-0.38309722,0.680028,pos,ingrp,5,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,ingrp,6,howbad,0.834
47,0.29693056,-0.38309722,0.680028,neg,ingrp,7,howbad,0.748
47,0.29693056,-0.38309722,0.680028,pos,ingrp,8,howbad,0
47,0.29693056,-0.38309722,0.680028,pos,neutral,9,howbad,0
47,0.29693056,-0.38309722,0.680028,pos,neutral,10,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,neutral,11,howbad,0.826
47,0.29693056,-0.38309722,0.680028,neg,neutral,12,howbad,0.906
47,0.29693056,-0.38309722,0.680028,neg,neutral,13,howbad,0.86
47,0.29693056,-0.38309722,0.680028,neg,neutral,14,howbad,0.856
47,0.29693056,-0.38309722,0.680028,pos,neutral,15,howbad,0
47,0.29693056,-0.38309722,0.680028,pos,neutral,16,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,outgrp,17,howbad,0.634
47,0.29693056,-0.38309722,0.680028,pos,outgrp,18,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,outgrp,19,howbad,0.858
47,0.29693056,-0.38309722,0.680028,pos,outgrp,20,howbad,0
47,0.29693056,-0.38309722,0.680028,neg,outgrp,21,howbad,0.638
47,0.29693056,-0.38309722,0.680028,neg,outgrp,22,howbad,0.742
47,0.29693056,-0.38309722,0.680028,pos,outgrp,23,howbad,0
47,0.29693056,-0.38309722,0.680028,pos,outgrp,24,howbad,0
49,0.271597227,-0.299763887,0.571361333,pos,ingrp,1,howbad,0.11
49,0.271597227,-0.299763887,0.571361333,pos,ingrp,2,howbad,0.042
49,0.271597227,-0.299763887,0.571361333,neg,ingrp,3,howbad,0.988
49,0.271597227,-0.299763887,0.571361333,neg,ingrp,4,howbad,0.956
49,0.271597227,-0.299763887,0.571361333,neg,ingrp,5,howbad,0.908
49,0.271597227,-0.299763887,0.571361333,neg,ingrp,6,howbad,0.92
49,0.271597227,-0.299763887,0.571361333,pos,ingrp,7,howbad,0.168
49,0.271597227,-0.299763887,0.571361333,pos,ingrp,8,howbad,0.042
49,0.271597227,-0.299763887,0.571361333,pos,neutral,9,howbad,0.178
49,0.271597227,-0.299763887,0.571361333,neg,neutral,10,howbad,0.886
49,0.271597227,-0.299763887,0.571361333,pos,neutral,11,howbad,0.038
49,0.271597227,-0.299763887,0.571361333,neg,neutral,12,howbad,0.994
49,0.271597227,-0.299763887,0.571361333,neg,neutral,13,howbad,0.944
49,0.271597227,-0.299763887,0.571361333,pos,neutral,14,howbad,0.042
49,0.271597227,-0.299763887,0.571361333,neg,neutral,15,howbad,0.666
49,0.271597227,-0.299763887,0.571361333,pos,neutral,16,howbad,0.236
49,0.271597227,-0.299763887,0.571361333,neg,outgrp,17,howbad,0.56
49,0.271597227,-0.299763887,0.571361333,pos,outgrp,18,howbad,0.61
49,0.271597227,-0.299763887,0.571361333,pos,outgrp,19,howbad,0.23
49,0.271597227,-0.299763887,0.571361333,neg,outgrp,20,howbad,0.454
49,0.271597227,-0.299763887,0.571361333,neg,outgrp,21,howbad,0.252
49,0.271597227,-0.299763887,0.571361333,neg,outgrp,22,howbad,0.18
49,0.271597227,-0.299763887,0.571361333,pos,outgrp,23,howbad,0.292
49,0.271597227,-0.299763887,0.571361333,pos,outgrp,24,howbad,0.244
50,0.060263893,-0.094430553,0.154694667,pos,ingrp,1,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,ingrp,2,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,ingrp,3,howbad,0.696
50,0.060263893,-0.094430553,0.154694667,neg,ingrp,4,howbad,0.55
50,0.060263893,-0.094430553,0.154694667,pos,ingrp,5,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,ingrp,6,howbad,0.07
50,0.060263893,-0.094430553,0.154694667,neg,ingrp,7,howbad,0.578
50,0.060263893,-0.094430553,0.154694667,pos,ingrp,8,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,neutral,9,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,neutral,10,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,neutral,11,howbad,0.586
50,0.060263893,-0.094430553,0.154694667,neg,neutral,12,howbad,0.576
50,0.060263893,-0.094430553,0.154694667,pos,neutral,13,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,neutral,14,howbad,0.33
50,0.060263893,-0.094430553,0.154694667,neg,neutral,15,howbad,0.538
50,0.060263893,-0.094430553,0.154694667,pos,neutral,16,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,outgrp,17,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,outgrp,18,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,outgrp,19,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,outgrp,20,howbad,0.518
50,0.060263893,-0.094430553,0.154694667,pos,outgrp,21,howbad,0
50,0.060263893,-0.094430553,0.154694667,pos,outgrp,22,howbad,0
50,0.060263893,-0.094430553,0.154694667,neg,outgrp,23,howbad,0.276
50,0.060263893,-0.094430553,0.154694667,neg,outgrp,24,howbad,0.556
51,-0.153736107,0.070236113,-0.223972,pos,ingrp,1,howbad,0
51,-0.153736107,0.070236113,-0.223972,neg,ingrp,2,howbad,0.564
51,-0.153736107,0.070236113,-0.223972,neg,ingrp,3,howbad,0.544
51,-0.153736107,0.070236113,-0.223972,pos,ingrp,4,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,ingrp,5,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,ingrp,6,howbad,0
51,-0.153736107,0.070236113,-0.223972,neg,ingrp,7,howbad,0.74
51,-0.153736107,0.070236113,-0.223972,neg,ingrp,8,howbad,0.272
51,-0.153736107,0.070236113,-0.223972,neg,neutral,9,howbad,0.7
51,-0.153736107,0.070236113,-0.223972,pos,neutral,10,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,neutral,11,howbad,0
51,-0.153736107,0.070236113,-0.223972,neg,neutral,12,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,neutral,13,howbad,0
51,-0.153736107,0.070236113,-0.223972,neg,neutral,14,howbad,0.694
51,-0.153736107,0.070236113,-0.223972,pos,neutral,15,howbad,0.002
51,-0.153736107,0.070236113,-0.223972,neg,neutral,16,howbad,0.548
51,-0.153736107,0.070236113,-0.223972,neg,outgrp,17,howbad,0.456
51,-0.153736107,0.070236113,-0.223972,neg,outgrp,18,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,outgrp,19,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,outgrp,20,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,outgrp,21,howbad,0
51,-0.153736107,0.070236113,-0.223972,pos,outgrp,22,howbad,0.018
51,-0.153736107,0.070236113,-0.223972,neg,outgrp,23,howbad,0.52
51,-0.153736107,0.070236113,-0.223972,neg,outgrp,24,howbad,0.536
52,0.29693056,0.50890278,-0.211972,pos,ingrp,1,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,ingrp,2,howbad,0.712
52,0.29693056,0.50890278,-0.211972,pos,ingrp,3,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,ingrp,4,howbad,0.788
52,0.29693056,0.50890278,-0.211972,pos,ingrp,5,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,ingrp,6,howbad,1
52,0.29693056,0.50890278,-0.211972,pos,ingrp,7,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,ingrp,8,howbad,1
52,0.29693056,0.50890278,-0.211972,neg,neutral,9,howbad,0.892
52,0.29693056,0.50890278,-0.211972,neg,neutral,10,howbad,0.906
52,0.29693056,0.50890278,-0.211972,pos,neutral,11,howbad,0
52,0.29693056,0.50890278,-0.211972,pos,neutral,12,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,neutral,13,howbad,0.85
52,0.29693056,0.50890278,-0.211972,pos,neutral,14,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,neutral,15,howbad,0.924
52,0.29693056,0.50890278,-0.211972,pos,neutral,16,howbad,0
52,0.29693056,0.50890278,-0.211972,pos,outgrp,17,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,outgrp,18,howbad,0.816
52,0.29693056,0.50890278,-0.211972,neg,outgrp,19,howbad,0.822
52,0.29693056,0.50890278,-0.211972,pos,outgrp,20,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,outgrp,21,howbad,0.79
52,0.29693056,0.50890278,-0.211972,pos,outgrp,22,howbad,0
52,0.29693056,0.50890278,-0.211972,pos,outgrp,23,howbad,0
52,0.29693056,0.50890278,-0.211972,neg,outgrp,24,howbad,0.866
53,-0.20506944,-0.112430553,-0.092638667,pos,ingrp,1,howbad,0.116
53,-0.20506944,-0.112430553,-0.092638667,neg,ingrp,2,howbad,0.67
53,-0.20506944,-0.112430553,-0.092638667,neg,ingrp,3,howbad,0.304
53,-0.20506944,-0.112430553,-0.092638667,pos,ingrp,4,howbad,0.306
53,-0.20506944,-0.112430553,-0.092638667,neg,ingrp,5,howbad,0.314
53,-0.20506944,-0.112430553,-0.092638667,pos,ingrp,6,howbad,0.426
53,-0.20506944,-0.112430553,-0.092638667,pos,ingrp,7,howbad,0.27
53,-0.20506944,-0.112430553,-0.092638667,neg,ingrp,8,howbad,0.472
53,-0.20506944,-0.112430553,-0.092638667,pos,neutral,9,howbad,0.378
53,-0.20506944,-0.112430553,-0.092638667,neg,neutral,10,howbad,0.832
53,-0.20506944,-0.112430553,-0.092638667,pos,neutral,11,howbad,0.334
53,-0.20506944,-0.112430553,-0.092638667,neg,neutral,12,howbad,0.31
53,-0.20506944,-0.112430553,-0.092638667,pos,neutral,13,howbad,0.308
53,-0.20506944,-0.112430553,-0.092638667,neg,neutral,14,howbad,0.668
53,-0.20506944,-0.112430553,-0.092638667,neg,neutral,15,howbad,0.59
53,-0.20506944,-0.112430553,-0.092638667,pos,neutral,16,howbad,0.178
53,-0.20506944,-0.112430553,-0.092638667,pos,outgrp,17,howbad,0.26
53,-0.20506944,-0.112430553,-0.092638667,neg,outgrp,18,howbad,0.366
53,-0.20506944,-0.112430553,-0.092638667,neg,outgrp,19,howbad,0.154
53,-0.20506944,-0.112430553,-0.092638667,pos,outgrp,20,howbad,0.204
53,-0.20506944,-0.112430553,-0.092638667,pos,outgrp,21,howbad,0.312
53,-0.20506944,-0.112430553,-0.092638667,pos,outgrp,22,howbad,0.388
53,-0.20506944,-0.112430553,-0.092638667,neg,outgrp,23,howbad,0.148
53,-0.20506944,-0.112430553,-0.092638667,neg,outgrp,24,howbad,0.61
54,-0.132402773,0.016236113,-0.148638667,neg,ingrp,1,howbad,0.594
54,-0.132402773,0.016236113,-0.148638667,pos,ingrp,2,howbad,0.28
54,-0.132402773,0.016236113,-0.148638667,neg,ingrp,3,howbad,0.74
54,-0.132402773,0.016236113,-0.148638667,pos,ingrp,4,howbad,0.33
54,-0.132402773,0.016236113,-0.148638667,pos,ingrp,5,howbad,0.334
54,-0.132402773,0.016236113,-0.148638667,neg,ingrp,6,howbad,0.666
54,-0.132402773,0.016236113,-0.148638667,neg,ingrp,7,howbad,0.684
54,-0.132402773,0.016236113,-0.148638667,pos,ingrp,8,howbad,0.294
54,-0.132402773,0.016236113,-0.148638667,neg,neutral,9,howbad,0.66
54,-0.132402773,0.016236113,-0.148638667,pos,neutral,10,howbad,0.36
54,-0.132402773,0.016236113,-0.148638667,pos,neutral,11,howbad,0.24
54,-0.132402773,0.016236113,-0.148638667,neg,neutral,12,howbad,0.684
54,-0.132402773,0.016236113,-0.148638667,pos,neutral,13,howbad,0.274
54,-0.132402773,0.016236113,-0.148638667,pos,neutral,14,howbad,0.162
54,-0.132402773,0.016236113,-0.148638667,neg,neutral,15,howbad,0.75
54,-0.132402773,0.016236113,-0.148638667,neg,neutral,16,howbad,0.61
54,-0.132402773,0.016236113,-0.148638667,neg,outgrp,17,howbad,0.608
54,-0.132402773,0.016236113,-0.148638667,pos,outgrp,18,howbad,0
54,-0.132402773,0.016236113,-0.148638667,neg,outgrp,19,howbad,0.632
54,-0.132402773,0.016236113,-0.148638667,pos,outgrp,20,howbad,0.242
54,-0.132402773,0.016236113,-0.148638667,pos,outgrp,21,howbad,0.332
54,-0.132402773,0.016236113,-0.148638667,neg,outgrp,22,howbad,0.91
54,-0.132402773,0.016236113,-0.148638667,pos,outgrp,23,howbad,0.226
54,-0.132402773,0.016236113,-0.148638667,neg,outgrp,24,howbad,0.68
56,-0.336402773,0.263569447,-0.599972,neg,ingrp,1,howbad,0.542
56,-0.336402773,0.263569447,-0.599972,pos,ingrp,2,howbad,0
56,-0.336402773,0.263569447,-0.599972,pos,ingrp,3,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,ingrp,4,howbad,0.734
56,-0.336402773,0.263569447,-0.599972,pos,ingrp,5,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,ingrp,6,howbad,0.666
56,-0.336402773,0.263569447,-0.599972,pos,ingrp,7,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,ingrp,8,howbad,0.768
56,-0.336402773,0.263569447,-0.599972,pos,neutral,9,howbad,0.106
56,-0.336402773,0.263569447,-0.599972,pos,neutral,10,howbad,0.066
56,-0.336402773,0.263569447,-0.599972,neg,neutral,11,howbad,0.618
56,-0.336402773,0.263569447,-0.599972,neg,neutral,12,howbad,0.8
56,-0.336402773,0.263569447,-0.599972,pos,neutral,13,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,neutral,14,howbad,0.234
56,-0.336402773,0.263569447,-0.599972,pos,neutral,15,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,neutral,16,howbad,0.656
56,-0.336402773,0.263569447,-0.599972,neg,outgrp,17,howbad,0.7
56,-0.336402773,0.263569447,-0.599972,pos,outgrp,18,howbad,0.018
56,-0.336402773,0.263569447,-0.599972,pos,outgrp,19,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,outgrp,20,howbad,0.704
56,-0.336402773,0.263569447,-0.599972,neg,outgrp,21,howbad,0.436
56,-0.336402773,0.263569447,-0.599972,pos,outgrp,22,howbad,0
56,-0.336402773,0.263569447,-0.599972,neg,outgrp,23,howbad,0.638
56,-0.336402773,0.263569447,-0.599972,pos,outgrp,24,howbad,0.074
57,-0.146402773,0.08290278,-0.229305333,neg,ingrp,1,howbad,0.588
57,-0.146402773,0.08290278,-0.229305333,neg,ingrp,2,howbad,0.598
57,-0.146402773,0.08290278,-0.229305333,pos,ingrp,3,howbad,0.36
57,-0.146402773,0.08290278,-0.229305333,pos,ingrp,4,howbad,0.504
57,-0.146402773,0.08290278,-0.229305333,neg,ingrp,5,howbad,0.638
57,-0.146402773,0.08290278,-0.229305333,pos,ingrp,6,howbad,0.508
57,-0.146402773,0.08290278,-0.229305333,neg,ingrp,7,howbad,0.496
57,-0.146402773,0.08290278,-0.229305333,pos,ingrp,8,howbad,0.494
57,-0.146402773,0.08290278,-0.229305333,pos,neutral,9,howbad,0.474
57,-0.146402773,0.08290278,-0.229305333,neg,neutral,10,howbad,0.588
57,-0.146402773,0.08290278,-0.229305333,pos,neutral,11,howbad,0.492
57,-0.146402773,0.08290278,-0.229305333,neg,neutral,12,howbad,0.572
57,-0.146402773,0.08290278,-0.229305333,pos,neutral,13,howbad,0.49
57,-0.146402773,0.08290278,-0.229305333,neg,neutral,14,howbad,0.504
57,-0.146402773,0.08290278,-0.229305333,pos,neutral,15,howbad,0.49
